CUPS;Fecha;Hora;AE_kWh;REAL/ESTIMADO
ES0031405256532001ME0F;24/09/2020;12;0,062;R
ES0031405256532001ME0F;24/09/2020;13;0,057;R
ES0031405256532001ME0F;24/09/2020;14;0,06;R
ES0031405256532001ME0F;24/09/2020;15;0,047;R
ES0031405256532001ME0F;24/09/2020;16;0,043;R
ES0031405256532001ME0F;24/09/2020;17;0,041;R
ES0031405256532001ME0F;24/09/2020;18;0,041;R
ES0031405256532001ME0F;24/09/2020;19;0,043;R
ES0031405256532001ME0F;24/09/2020;20;0,044;R
ES0031405256532001ME0F;24/09/2020;21;0,398;R
ES0031405256532001ME0F;24/09/2020;22;1,292;R
ES0031405256532001ME0F;24/09/2020;23;0,14;R
ES0031405256532001ME0F;24/09/2020;24;0,525;R
ES0031405256532001ME0F;25/09/2020;1;0,76;R
ES0031405256532001ME0F;25/09/2020;2;0,524;R
ES0031405256532001ME0F;25/09/2020;3;0,056;R
ES0031405256532001ME0F;25/09/2020;4;0,052;R
ES0031405256532001ME0F;25/09/2020;5;0,05;R
ES0031405256532001ME0F;25/09/2020;6;0,145;R
ES0031405256532001ME0F;25/09/2020;7;0,082;R
ES0031405256532001ME0F;25/09/2020;8;0,043;R
ES0031405256532001ME0F;25/09/2020;9;0,092;R
ES0031405256532001ME0F;25/09/2020;10;0,149;R
ES0031405256532001ME0F;25/09/2020;11;0,145;R
ES0031405256532001ME0F;25/09/2020;12;0,191;R
ES0031405256532001ME0F;25/09/2020;13;0,208;R
ES0031405256532001ME0F;25/09/2020;14;0,249;R
ES0031405256532001ME0F;25/09/2020;15;0,252;R
ES0031405256532001ME0F;25/09/2020;16;0,104;R
ES0031405256532001ME0F;25/09/2020;17;0,133;R
ES0031405256532001ME0F;25/09/2020;18;0,045;R
ES0031405256532001ME0F;25/09/2020;19;0,138;R
ES0031405256532001ME0F;25/09/2020;20;0,171;R
ES0031405256532001ME0F;25/09/2020;21;0,14;R
ES0031405256532001ME0F;25/09/2020;22;0,166;R
ES0031405256532001ME0F;25/09/2020;23;0,177;R
ES0031405256532001ME0F;25/09/2020;24;0,071;R
ES0031405256532001ME0F;26/09/2020;1;0,134;R
ES0031405256532001ME0F;26/09/2020;2;0,124;R
ES0031405256532001ME0F;26/09/2020;3;0,079;R
ES0031405256532001ME0F;26/09/2020;4;0,023;R
ES0031405256532001ME0F;26/09/2020;5;0,041;R
ES0031405256532001ME0F;26/09/2020;6;0,04;R
ES0031405256532001ME0F;26/09/2020;7;0,018;R
ES0031405256532001ME0F;26/09/2020;8;0,079;R
ES0031405256532001ME0F;26/09/2020;9;0,149;R
ES0031405256532001ME0F;26/09/2020;10;0,045;R
ES0031405256532001ME0F;26/09/2020;11;0,063;R
ES0031405256532001ME0F;26/09/2020;12;0,046;R
ES0031405256532001ME0F;26/09/2020;13;0,147;R
ES0031405256532001ME0F;26/09/2020;14;0,28;R
ES0031405256532001ME0F;26/09/2020;15;1,918;R
ES0031405256532001ME0F;26/09/2020;16;0,241;R
ES0031405256532001ME0F;26/09/2020;17;0,127;R
ES0031405256532001ME0F;26/09/2020;18;0,084;R
ES0031405256532001ME0F;26/09/2020;19;0,096;R
ES0031405256532001ME0F;26/09/2020;20;0,068;R
ES0031405256532001ME0F;26/09/2020;21;0,065;R
ES0031405256532001ME0F;26/09/2020;22;0,134;R
ES0031405256532001ME0F;26/09/2020;23;0,091;R
ES0031405256532001ME0F;26/09/2020;24;0,158;R
ES0031405256532001ME0F;27/09/2020;1;0,099;R
ES0031405256532001ME0F;27/09/2020;2;0,129;R
ES0031405256532001ME0F;27/09/2020;3;0,083;R
ES0031405256532001ME0F;27/09/2020;4;0,062;R
ES0031405256532001ME0F;27/09/2020;5;0,024;R
ES0031405256532001ME0F;27/09/2020;6;0,037;R
ES0031405256532001ME0F;27/09/2020;7;0,029;R
ES0031405256532001ME0F;27/09/2020;8;0,024;R
ES0031405256532001ME0F;27/09/2020;9;0,041;R
ES0031405256532001ME0F;27/09/2020;10;0,019;R
ES0031405256532001ME0F;27/09/2020;11;0,234;R
ES0031405256532001ME0F;27/09/2020;12;0,104;R
ES0031405256532001ME0F;27/09/2020;13;0,191;R
ES0031405256532001ME0F;27/09/2020;14;0,045;R
ES0031405256532001ME0F;27/09/2020;15;0,15;R
ES0031405256532001ME0F;27/09/2020;16;0,224;R
ES0031405256532001ME0F;27/09/2020;17;0,116;R
ES0031405256532001ME0F;27/09/2020;18;0,072;R
ES0031405256532001ME0F;27/09/2020;19;0,047;R
ES0031405256532001ME0F;27/09/2020;20;0,07;R
ES0031405256532001ME0F;27/09/2020;21;0,149;R
ES0031405256532001ME0F;27/09/2020;22;0,184;R
ES0031405256532001ME0F;27/09/2020;23;0,262;R
ES0031405256532001ME0F;27/09/2020;24;0,182;R
ES0031405256532001ME0F;28/09/2020;1;1,08;R
ES0031405256532001ME0F;28/09/2020;2;0,387;R
ES0031405256532001ME0F;28/09/2020;3;0,051;R
ES0031405256532001ME0F;28/09/2020;4;0,036;R
ES0031405256532001ME0F;28/09/2020;5;0,036;R
ES0031405256532001ME0F;28/09/2020;6;0,048;R
ES0031405256532001ME0F;28/09/2020;7;0,094;R
ES0031405256532001ME0F;28/09/2020;8;0,04;R
ES0031405256532001ME0F;28/09/2020;9;0,103;R
ES0031405256532001ME0F;28/09/2020;10;0,092;R
ES0031405256532001ME0F;28/09/2020;11;0,151;R
ES0031405256532001ME0F;28/09/2020;12;0,072;R
ES0031405256532001ME0F;28/09/2020;13;0,065;R
ES0031405256532001ME0F;28/09/2020;14;0,086;R
ES0031405256532001ME0F;28/09/2020;15;0,125;R
ES0031405256532001ME0F;28/09/2020;16;0,174;R
ES0031405256532001ME0F;28/09/2020;17;0,228;R
ES0031405256532001ME0F;28/09/2020;18;0,16;R
ES0031405256532001ME0F;28/09/2020;19;0,158;R
ES0031405256532001ME0F;28/09/2020;20;0,185;R
ES0031405256532001ME0F;28/09/2020;21;0,166;R
ES0031405256532001ME0F;28/09/2020;22;0,301;R
ES0031405256532001ME0F;28/09/2020;23;0,138;R
ES0031405256532001ME0F;28/09/2020;24;0,117;R
ES0031405256532001ME0F;29/09/2020;1;0,154;R
ES0031405256532001ME0F;29/09/2020;2;0,069;R
ES0031405256532001ME0F;29/09/2020;3;0,036;R
ES0031405256532001ME0F;29/09/2020;4;0,042;R
ES0031405256532001ME0F;29/09/2020;5;0,021;R
ES0031405256532001ME0F;29/09/2020;6;0,046;R
ES0031405256532001ME0F;29/09/2020;7;0,062;R
ES0031405256532001ME0F;29/09/2020;8;0,18;R
ES0031405256532001ME0F;29/09/2020;9;0,149;R
ES0031405256532001ME0F;29/09/2020;10;0,187;R
ES0031405256532001ME0F;29/09/2020;11;0,254;R
ES0031405256532001ME0F;29/09/2020;12;0,126;R
ES0031405256532001ME0F;29/09/2020;13;0,122;R
ES0031405256532001ME0F;29/09/2020;14;0,128;R
ES0031405256532001ME0F;29/09/2020;15;0,103;R
ES0031405256532001ME0F;29/09/2020;16;0,215;R
ES0031405256532001ME0F;29/09/2020;17;0,15;R
ES0031405256532001ME0F;29/09/2020;18;0,082;R
ES0031405256532001ME0F;29/09/2020;19;0,073;R
ES0031405256532001ME0F;29/09/2020;20;0,184;R
ES0031405256532001ME0F;29/09/2020;21;0,16;R
ES0031405256532001ME0F;29/09/2020;22;0,395;R
ES0031405256532001ME0F;29/09/2020;23;0,213;R
ES0031405256532001ME0F;29/09/2020;24;0,194;R
ES0031405256532001ME0F;30/09/2020;1;0,188;R
ES0031405256532001ME0F;30/09/2020;2;0,176;R
ES0031405256532001ME0F;30/09/2020;3;0,104;R
ES0031405256532001ME0F;30/09/2020;4;0,121;R
ES0031405256532001ME0F;30/09/2020;5;0,154;R
ES0031405256532001ME0F;30/09/2020;6;0,119;R
ES0031405256532001ME0F;30/09/2020;7;0,226;R
ES0031405256532001ME0F;30/09/2020;8;0,109;R
ES0031405256532001ME0F;30/09/2020;9;0,175;R
ES0031405256532001ME0F;30/09/2020;10;0,174;R
ES0031405256532001ME0F;30/09/2020;11;1,444;R
ES0031405256532001ME0F;30/09/2020;12;0,204;R
ES0031405256532001ME0F;30/09/2020;13;0,144;R
ES0031405256532001ME0F;30/09/2020;14;0,135;R
ES0031405256532001ME0F;30/09/2020;15;0,237;R
ES0031405256532001ME0F;30/09/2020;16;0,195;R
ES0031405256532001ME0F;30/09/2020;17;0,183;R
ES0031405256532001ME0F;30/09/2020;18;0,163;R
ES0031405256532001ME0F;30/09/2020;19;0,088;R
ES0031405256532001ME0F;30/09/2020;20;0,106;R
ES0031405256532001ME0F;30/09/2020;21;0,085;R
ES0031405256532001ME0F;30/09/2020;22;0,235;R
ES0031405256532001ME0F;30/09/2020;23;0,257;R
ES0031405256532001ME0F;30/09/2020;24;0,208;R
ES0031405256532001ME0F;01/10/2020;1;0,105;R
ES0031405256532001ME0F;01/10/2020;2;0,079;R
ES0031405256532001ME0F;01/10/2020;3;0,065;R
ES0031405256532001ME0F;01/10/2020;4;0,053;R
ES0031405256532001ME0F;01/10/2020;5;0,068;R
ES0031405256532001ME0F;01/10/2020;6;0,067;R
ES0031405256532001ME0F;01/10/2020;7;0,172;R
ES0031405256532001ME0F;01/10/2020;8;0,071;R
ES0031405256532001ME0F;01/10/2020;9;0,231;R
ES0031405256532001ME0F;01/10/2020;10;0,199;R
ES0031405256532001ME0F;01/10/2020;11;0,155;R
ES0031405256532001ME0F;01/10/2020;12;0,248;R
ES0031405256532001ME0F;01/10/2020;13;0,187;R
ES0031405256532001ME0F;01/10/2020;14;0,295;R
ES0031405256532001ME0F;01/10/2020;15;0,148;R
ES0031405256532001ME0F;01/10/2020;16;0,128;R
ES0031405256532001ME0F;01/10/2020;17;0,056;R
ES0031405256532001ME0F;01/10/2020;18;0,056;R
ES0031405256532001ME0F;01/10/2020;19;0,157;R
ES0031405256532001ME0F;01/10/2020;20;0,161;R
ES0031405256532001ME0F;01/10/2020;21;0,283;R
ES0031405256532001ME0F;01/10/2020;22;0,272;R
ES0031405256532001ME0F;01/10/2020;23;0,151;R
ES0031405256532001ME0F;01/10/2020;24;0,106;R
ES0031405256532001ME0F;02/10/2020;1;0,109;R
ES0031405256532001ME0F;02/10/2020;2;0,053;R
ES0031405256532001ME0F;02/10/2020;3;0,022;R
ES0031405256532001ME0F;02/10/2020;4;0,046;R
ES0031405256532001ME0F;02/10/2020;5;0,053;R
ES0031405256532001ME0F;02/10/2020;6;0,021;R
ES0031405256532001ME0F;02/10/2020;7;0,046;R
ES0031405256532001ME0F;02/10/2020;8;0,104;R
ES0031405256532001ME0F;02/10/2020;9;0,133;R
ES0031405256532001ME0F;02/10/2020;10;0,16;R
ES0031405256532001ME0F;02/10/2020;11;0,663;R
ES0031405256532001ME0F;02/10/2020;12;0,696;R
ES0031405256532001ME0F;02/10/2020;13;0,179;R
ES0031405256532001ME0F;02/10/2020;14;0,153;R
ES0031405256532001ME0F;02/10/2020;15;0,273;R
ES0031405256532001ME0F;02/10/2020;16;0,315;R
ES0031405256532001ME0F;02/10/2020;17;0,105;R
ES0031405256532001ME0F;02/10/2020;18;0,148;R
ES0031405256532001ME0F;02/10/2020;19;0,148;R
ES0031405256532001ME0F;02/10/2020;20;0,129;R
ES0031405256532001ME0F;02/10/2020;21;0,089;R
ES0031405256532001ME0F;02/10/2020;22;0,278;R
ES0031405256532001ME0F;02/10/2020;23;0,125;R
ES0031405256532001ME0F;02/10/2020;24;0,144;R
ES0031405256532001ME0F;03/10/2020;1;0,124;R
ES0031405256532001ME0F;03/10/2020;2;0,121;R
ES0031405256532001ME0F;03/10/2020;3;0,041;R
ES0031405256532001ME0F;03/10/2020;4;0,039;R
ES0031405256532001ME0F;03/10/2020;5;0,031;R
ES0031405256532001ME0F;03/10/2020;6;0,028;R
ES0031405256532001ME0F;03/10/2020;7;0,039;R
ES0031405256532001ME0F;03/10/2020;8;0,045;R
ES0031405256532001ME0F;03/10/2020;9;0,302;R
ES0031405256532001ME0F;03/10/2020;10;0,151;R
ES0031405256532001ME0F;03/10/2020;11;0,071;R
ES0031405256532001ME0F;03/10/2020;12;0,146;R
ES0031405256532001ME0F;03/10/2020;13;0,118;R
ES0031405256532001ME0F;03/10/2020;14;0,083;R
ES0031405256532001ME0F;03/10/2020;15;0,214;R
ES0031405256532001ME0F;03/10/2020;16;0,289;R
ES0031405256532001ME0F;03/10/2020;17;0,148;R
ES0031405256532001ME0F;03/10/2020;18;0,172;R
ES0031405256532001ME0F;03/10/2020;19;0,158;R
ES0031405256532001ME0F;03/10/2020;20;0,173;R
ES0031405256532001ME0F;03/10/2020;21;0,189;R
ES0031405256532001ME0F;03/10/2020;22;0,039;R
ES0031405256532001ME0F;03/10/2020;23;0,202;R
ES0031405256532001ME0F;03/10/2020;24;0,13;R
ES0031405256532001ME0F;04/10/2020;1;0,114;R
ES0031405256532001ME0F;04/10/2020;2;0,069;R
ES0031405256532001ME0F;04/10/2020;3;0,066;R
ES0031405256532001ME0F;04/10/2020;4;0,069;R
ES0031405256532001ME0F;04/10/2020;5;0,052;R
ES0031405256532001ME0F;04/10/2020;6;0,074;R
ES0031405256532001ME0F;04/10/2020;7;0,039;R
ES0031405256532001ME0F;04/10/2020;8;0,079;R
ES0031405256532001ME0F;04/10/2020;9;0,208;R
ES0031405256532001ME0F;04/10/2020;10;0,194;R
ES0031405256532001ME0F;04/10/2020;11;0,034;R
ES0031405256532001ME0F;04/10/2020;12;0,09;R
ES0031405256532001ME0F;04/10/2020;13;0,033;R
ES0031405256532001ME0F;04/10/2020;14;0,057;R
ES0031405256532001ME0F;04/10/2020;15;0,039;R
ES0031405256532001ME0F;04/10/2020;16;0,124;R
ES0031405256532001ME0F;04/10/2020;17;0,065;R
ES0031405256532001ME0F;04/10/2020;18;0,038;R
ES0031405256532001ME0F;04/10/2020;19;0,07;R
ES0031405256532001ME0F;04/10/2020;20;0,107;R
ES0031405256532001ME0F;04/10/2020;21;0,074;R
ES0031405256532001ME0F;04/10/2020;22;0,179;R
ES0031405256532001ME0F;04/10/2020;23;0,149;R
ES0031405256532001ME0F;04/10/2020;24;0,132;R
ES0031405256532001ME0F;05/10/2020;1;1,042;R
ES0031405256532001ME0F;05/10/2020;2;0,397;R
ES0031405256532001ME0F;05/10/2020;3;0,018;R
ES0031405256532001ME0F;05/10/2020;4;0,054;R
ES0031405256532001ME0F;05/10/2020;5;0,018;R
ES0031405256532001ME0F;05/10/2020;6;0,068;R
ES0031405256532001ME0F;05/10/2020;7;0,125;R
ES0031405256532001ME0F;05/10/2020;8;0,05;R
ES0031405256532001ME0F;05/10/2020;9;0,087;R
ES0031405256532001ME0F;05/10/2020;10;0,066;R
ES0031405256532001ME0F;05/10/2020;11;0,143;R
ES0031405256532001ME0F;05/10/2020;12;0,158;R
ES0031405256532001ME0F;05/10/2020;13;0,338;R
ES0031405256532001ME0F;05/10/2020;14;0,175;R
ES0031405256532001ME0F;05/10/2020;15;0,112;R
ES0031405256532001ME0F;05/10/2020;16;0,143;R
ES0031405256532001ME0F;05/10/2020;17;0,098;R
ES0031405256532001ME0F;05/10/2020;18;0,055;R
ES0031405256532001ME0F;05/10/2020;19;0,064;R
ES0031405256532001ME0F;05/10/2020;20;0,047;R
ES0031405256532001ME0F;05/10/2020;21;0,098;R
ES0031405256532001ME0F;05/10/2020;22;0,318;R
ES0031405256532001ME0F;05/10/2020;23;0,099;R
ES0031405256532001ME0F;05/10/2020;24;0,044;R
ES0031405256532001ME0F;06/10/2020;1;0,059;R
ES0031405256532001ME0F;06/10/2020;2;0,024;R
ES0031405256532001ME0F;06/10/2020;3;0,045;R
ES0031405256532001ME0F;06/10/2020;4;0,018;R
ES0031405256532001ME0F;06/10/2020;5;0,044;R
ES0031405256532001ME0F;06/10/2020;6;0,02;R
ES0031405256532001ME0F;06/10/2020;7;0,043;R
ES0031405256532001ME0F;06/10/2020;8;0,052;R
ES0031405256532001ME0F;06/10/2020;9;0,336;R
ES0031405256532001ME0F;06/10/2020;10;0,123;R
ES0031405256532001ME0F;06/10/2020;11;0,104;R
ES0031405256532001ME0F;06/10/2020;12;0,048;R
ES0031405256532001ME0F;06/10/2020;13;0,05;R
ES0031405256532001ME0F;06/10/2020;14;0,142;R
ES0031405256532001ME0F;06/10/2020;15;0,152;R
ES0031405256532001ME0F;06/10/2020;16;0,145;R
ES0031405256532001ME0F;06/10/2020;17;0,225;R
ES0031405256532001ME0F;06/10/2020;18;0,183;R
ES0031405256532001ME0F;06/10/2020;19;0,084;R
ES0031405256532001ME0F;06/10/2020;20;0,131;R
ES0031405256532001ME0F;06/10/2020;21;0,134;R
ES0031405256532001ME0F;06/10/2020;22;0,289;R
ES0031405256532001ME0F;06/10/2020;23;0,3;R
ES0031405256532001ME0F;06/10/2020;24;0,583;R
ES0031405256532001ME0F;07/10/2020;1;0,801;R
ES0031405256532001ME0F;07/10/2020;2;0,566;R
ES0031405256532001ME0F;07/10/2020;3;0,018;R
ES0031405256532001ME0F;07/10/2020;4;0,017;R
ES0031405256532001ME0F;07/10/2020;5;0,018;R
ES0031405256532001ME0F;07/10/2020;6;0,017;R
ES0031405256532001ME0F;07/10/2020;7;0,134;R
ES0031405256532001ME0F;07/10/2020;8;0,028;R
ES0031405256532001ME0F;07/10/2020;9;0,176;R
ES0031405256532001ME0F;07/10/2020;10;0,165;R
ES0031405256532001ME0F;07/10/2020;11;0,139;R
ES0031405256532001ME0F;07/10/2020;12;0,175;R
ES0031405256532001ME0F;07/10/2020;13;0,146;R
ES0031405256532001ME0F;07/10/2020;14;0,114;R
ES0031405256532001ME0F;07/10/2020;15;0,145;R
ES0031405256532001ME0F;07/10/2020;16;0,233;R
ES0031405256532001ME0F;07/10/2020;17;0,168;R
ES0031405256532001ME0F;07/10/2020;18;0,149;R
ES0031405256532001ME0F;07/10/2020;19;0,145;R
ES0031405256532001ME0F;07/10/2020;20;0,164;R
ES0031405256532001ME0F;07/10/2020;21;0,144;R
ES0031405256532001ME0F;07/10/2020;22;0,447;R
ES0031405256532001ME0F;07/10/2020;23;0,116;R
ES0031405256532001ME0F;07/10/2020;24;0,191;R
ES0031405256532001ME0F;08/10/2020;1;0,111;R
ES0031405256532001ME0F;08/10/2020;2;0,125;R
ES0031405256532001ME0F;08/10/2020;3;0,095;R
ES0031405256532001ME0F;08/10/2020;4;0,047;R
ES0031405256532001ME0F;08/10/2020;5;0,023;R
ES0031405256532001ME0F;08/10/2020;6;0,043;R
ES0031405256532001ME0F;08/10/2020;7;0,16;R
ES0031405256532001ME0F;08/10/2020;8;0,078;R
ES0031405256532001ME0F;08/10/2020;9;0,058;R
ES0031405256532001ME0F;08/10/2020;10;0,226;R
ES0031405256532001ME0F;08/10/2020;11;0,288;R
ES0031405256532001ME0F;08/10/2020;12;0,103;R
ES0031405256532001ME0F;08/10/2020;13;0,054;R
ES0031405256532001ME0F;08/10/2020;14;0,271;R
ES0031405256532001ME0F;08/10/2020;15;0,893;R
ES0031405256532001ME0F;08/10/2020;16;0,203;R
ES0031405256532001ME0F;08/10/2020;17;0,179;R
ES0031405256532001ME0F;08/10/2020;18;0,143;R
ES0031405256532001ME0F;08/10/2020;19;0,091;R
ES0031405256532001ME0F;08/10/2020;20;0,175;R
ES0031405256532001ME0F;08/10/2020;21;0,205;R
ES0031405256532001ME0F;08/10/2020;22;0,841;R
ES0031405256532001ME0F;08/10/2020;23;0,205;R
ES0031405256532001ME0F;08/10/2020;24;0,183;R
ES0031405256532001ME0F;09/10/2020;1;1,466;R
ES0031405256532001ME0F;09/10/2020;2;0,139;R
ES0031405256532001ME0F;09/10/2020;3;0,068;R
ES0031405256532001ME0F;09/10/2020;4;0,031;R
ES0031405256532001ME0F;09/10/2020;5;0,055;R
ES0031405256532001ME0F;09/10/2020;6;0,021;R
ES0031405256532001ME0F;09/10/2020;7;0,054;R
ES0031405256532001ME0F;09/10/2020;8;0,023;R
ES0031405256532001ME0F;09/10/2020;9;0,613;R
ES0031405256532001ME0F;09/10/2020;10;0,346;R
ES0031405256532001ME0F;09/10/2020;11;0,251;R
ES0031405256532001ME0F;09/10/2020;12;0,743;R
ES0031405256532001ME0F;09/10/2020;13;0,325;R
ES0031405256532001ME0F;09/10/2020;14;0,144;R
ES0031405256532001ME0F;09/10/2020;15;0,085;R
ES0031405256532001ME0F;09/10/2020;16;0,097;R
ES0031405256532001ME0F;09/10/2020;17;0,126;R
ES0031405256532001ME0F;09/10/2020;18;0,146;R
ES0031405256532001ME0F;09/10/2020;19;0,038;R
ES0031405256532001ME0F;09/10/2020;20;0,065;R
ES0031405256532001ME0F;09/10/2020;21;0,122;R
ES0031405256532001ME0F;09/10/2020;22;0,363;R
ES0031405256532001ME0F;09/10/2020;23;0,087;R
ES0031405256532001ME0F;09/10/2020;24;0,091;R
ES0031405256532001ME0F;10/10/2020;1;0,041;R
ES0031405256532001ME0F;10/10/2020;2;0,052;R
ES0031405256532001ME0F;10/10/2020;3;0,045;R
ES0031405256532001ME0F;10/10/2020;4;0,03;R
ES0031405256532001ME0F;10/10/2020;5;0,033;R
ES0031405256532001ME0F;10/10/2020;6;0,043;R
ES0031405256532001ME0F;10/10/2020;7;0,039;R
ES0031405256532001ME0F;10/10/2020;8;0,023;R
ES0031405256532001ME0F;10/10/2020;9;0,112;R
ES0031405256532001ME0F;10/10/2020;10;0,127;R
ES0031405256532001ME0F;10/10/2020;11;0,089;R
ES0031405256532001ME0F;10/10/2020;12;0,066;R
ES0031405256532001ME0F;10/10/2020;13;0,17;R
ES0031405256532001ME0F;10/10/2020;14;0,246;R
ES0031405256532001ME0F;10/10/2020;15;0,27;R
ES0031405256532001ME0F;10/10/2020;16;0,196;R
ES0031405256532001ME0F;10/10/2020;17;0,19;R
ES0031405256532001ME0F;10/10/2020;18;0,139;R
ES0031405256532001ME0F;10/10/2020;19;0,132;R
ES0031405256532001ME0F;10/10/2020;20;0,092;R
ES0031405256532001ME0F;10/10/2020;21;0,06;R
ES0031405256532001ME0F;10/10/2020;22;0,848;R
ES0031405256532001ME0F;10/10/2020;23;0,126;R
ES0031405256532001ME0F;10/10/2020;24;0,078;R
ES0031405256532001ME0F;11/10/2020;1;0,083;R
ES0031405256532001ME0F;11/10/2020;2;0,069;R
ES0031405256532001ME0F;11/10/2020;3;0,049;R
ES0031405256532001ME0F;11/10/2020;4;0,042;R
ES0031405256532001ME0F;11/10/2020;5;0,042;R
ES0031405256532001ME0F;11/10/2020;6;0,042;R
ES0031405256532001ME0F;11/10/2020;7;0,041;R
ES0031405256532001ME0F;11/10/2020;8;0,042;R
ES0031405256532001ME0F;11/10/2020;9;0,034;R
ES0031405256532001ME0F;11/10/2020;10;0,064;R
ES0031405256532001ME0F;11/10/2020;11;0,085;R
ES0031405256532001ME0F;11/10/2020;12;0,068;R
ES0031405256532001ME0F;11/10/2020;13;0,039;R
ES0031405256532001ME0F;11/10/2020;14;0,096;R
ES0031405256532001ME0F;11/10/2020;15;0,261;R
ES0031405256532001ME0F;11/10/2020;16;0,275;R
ES0031405256532001ME0F;11/10/2020;17;0,088;R
ES0031405256532001ME0F;11/10/2020;18;0,045;R
ES0031405256532001ME0F;11/10/2020;19;0,059;R
ES0031405256532001ME0F;11/10/2020;20;0,085;R
ES0031405256532001ME0F;11/10/2020;21;0,068;R
ES0031405256532001ME0F;11/10/2020;22;0,177;R
ES0031405256532001ME0F;11/10/2020;23;0,121;R
ES0031405256532001ME0F;11/10/2020;24;0,091;R
ES0031405256532001ME0F;12/10/2020;1;1,337;R
ES0031405256532001ME0F;12/10/2020;2;0,497;R
ES0031405256532001ME0F;12/10/2020;3;0,057;R
ES0031405256532001ME0F;12/10/2020;4;0,019;R
ES0031405256532001ME0F;12/10/2020;5;0,049;R
ES0031405256532001ME0F;12/10/2020;6;0,023;R
ES0031405256532001ME0F;12/10/2020;7;0,019;R
ES0031405256532001ME0F;12/10/2020;8;0,056;R
ES0031405256532001ME0F;12/10/2020;9;0,114;R
ES0031405256532001ME0F;12/10/2020;10;0,208;R
ES0031405256532001ME0F;12/10/2020;11;0,026;R
ES0031405256532001ME0F;12/10/2020;12;0,052;R
ES0031405256532001ME0F;12/10/2020;13;0,02;R
ES0031405256532001ME0F;12/10/2020;14;0,052;R
ES0031405256532001ME0F;12/10/2020;15;0,312;R
ES0031405256532001ME0F;12/10/2020;16;0,211;R
ES0031405256532001ME0F;12/10/2020;17;0,161;R
ES0031405256532001ME0F;12/10/2020;18;0,088;R
ES0031405256532001ME0F;12/10/2020;19;0,082;R
ES0031405256532001ME0F;12/10/2020;20;0,072;R
ES0031405256532001ME0F;12/10/2020;21;0,055;R
ES0031405256532001ME0F;12/10/2020;22;0,15;R
ES0031405256532001ME0F;12/10/2020;23;0,274;R
ES0031405256532001ME0F;12/10/2020;24;0,209;R
ES0031405256532001ME0F;13/10/2020;1;0,092;R
ES0031405256532001ME0F;13/10/2020;2;0,037;R
ES0031405256532001ME0F;13/10/2020;3;0,022;R
ES0031405256532001ME0F;13/10/2020;4;0,021;R
ES0031405256532001ME0F;13/10/2020;5;0,02;R
ES0031405256532001ME0F;13/10/2020;6;0,02;R
ES0031405256532001ME0F;13/10/2020;7;0,156;R
ES0031405256532001ME0F;13/10/2020;8;0,079;R
ES0031405256532001ME0F;13/10/2020;9;0,306;R
ES0031405256532001ME0F;13/10/2020;10;0,312;R
ES0031405256532001ME0F;13/10/2020;11;0,139;R
ES0031405256532001ME0F;13/10/2020;12;0,224;R
ES0031405256532001ME0F;13/10/2020;13;0,176;R
ES0031405256532001ME0F;13/10/2020;14;0,517;R
ES0031405256532001ME0F;13/10/2020;15;0,131;R
ES0031405256532001ME0F;13/10/2020;16;0,114;R
ES0031405256532001ME0F;13/10/2020;17;0,245;R
ES0031405256532001ME0F;13/10/2020;18;0,11;R
ES0031405256532001ME0F;13/10/2020;19;0,077;R
ES0031405256532001ME0F;13/10/2020;20;0,144;R
ES0031405256532001ME0F;13/10/2020;21;0,123;R
ES0031405256532001ME0F;13/10/2020;22;0,276;R
ES0031405256532001ME0F;13/10/2020;23;0,101;R
ES0031405256532001ME0F;13/10/2020;24;0,124;R
ES0031405256532001ME0F;14/10/2020;1;0,035;R
ES0031405256532001ME0F;14/10/2020;2;0,086;R
ES0031405256532001ME0F;14/10/2020;3;0,145;R
ES0031405256532001ME0F;14/10/2020;4;0,117;R
ES0031405256532001ME0F;14/10/2020;5;0,06;R
ES0031405256532001ME0F;14/10/2020;6;0,05;R
ES0031405256532001ME0F;14/10/2020;7;0,192;R
ES0031405256532001ME0F;14/10/2020;8;0,054;R
ES0031405256532001ME0F;14/10/2020;9;0,125;R
ES0031405256532001ME0F;14/10/2020;10;0,051;R
ES0031405256532001ME0F;14/10/2020;11;0,048;R
ES0031405256532001ME0F;14/10/2020;12;0,031;R
ES0031405256532001ME0F;14/10/2020;13;0,074;R
ES0031405256532001ME0F;14/10/2020;14;0,189;R
ES0031405256532001ME0F;14/10/2020;15;0,032;R
ES0031405256532001ME0F;14/10/2020;16;0,056;R
ES0031405256532001ME0F;14/10/2020;17;0,045;R
ES0031405256532001ME0F;14/10/2020;18;0,034;R
ES0031405256532001ME0F;14/10/2020;19;0,056;R
ES0031405256532001ME0F;14/10/2020;20;0,098;R
ES0031405256532001ME0F;14/10/2020;21;0,126;R
ES0031405256532001ME0F;14/10/2020;22;0,232;R
ES0031405256532001ME0F;14/10/2020;23;0,137;R
ES0031405256532001ME0F;14/10/2020;24;0,584;R
ES0031405256532001ME0F;15/10/2020;1;0,627;R
ES0031405256532001ME0F;15/10/2020;2;0,063;R
ES0031405256532001ME0F;15/10/2020;3;0,111;R
ES0031405256532001ME0F;15/10/2020;4;0,053;R
